667 209,59,188,106,198,287,361,446,368,37,487,926,183,219,685,709
659 252,486,678,428,746,451,38,702,601,320,769,705
646 209,59,188,106,73,519,399,670,368,461,815,926,183,219,685,709
645 209,59,188,390,713,287,37,487,368,461,815,926,183,219,685,709
639 968,145,188,33,544,287,37,487,368,461,815,926,183,219,685,709
639 209,59,188,106,73,519,37,487,368,461,815,369,276,219,685,709
638 209,59,188,106,198,361,446,487,368,287,37,926,183,219,685,709
615 968,145,685,709,198,287,37,487,368,461,815,926,183,219,188,106
615 968,145,188,106,815,926,37,487,368,461,198,287,183,219,685,709
615 968,145,188,106,815,926,37,487,368,461,198,287,183,219,685,709
615 968,145,188,106,815,926,37,487,368,461,198,287,183,219,685,709
615 968,145,188,106,368,461,37,487,198,287,815,926,183,219,685,709
615 968,145,188,106,368,461,37,487,198,287,815,926,183,219,685,709
615 968,145,188,106,368,461,37,487,198,287,815,926,183,219,685,709
615 968,145,188,106,198,287,685,709,368,461,815,926,183,219,37,487
615 968,145,188,106,198,287,37,487,368,461,815,926,183,219,685,709
615 968,145,188,106,183,219,37,487,368,461,815,926,198,287,685,709
615 968,145,183,219,198,287,37,487,368,461,815,926,188,106,685,709
615 183,219,188,106,198,287,37,487,368,461,815,926,968,145,685,709
611 209,59,188,106,198,287,37,487,368,461,815,926,183,533,179,709
608 209,59,188,106,73,519,685,709,368,461,815,926,183,219,37,487
608 209,59,188,106,73,519,37,487,368,461,815,926,183,219,685,709
608 209,59,188,106,73,519,183,219,368,461,815,926,37,487,685,709
608 209,59,188,106,183,219,37,487,368,461,815,926,73,519,685,709
603 209,59,163,210,73,519,37,487,368,461,815,926,183,219,685,709
602 209,59,188,106,198,287,786,470,368,461,815,926,183,219,685,709
601 968,145,188,106,198,287,37,487,368,461,815,32,535,219,685,709
598 968,145,188,106,198,287,37,487,28,991,815,926,183,219,685,709
597 252,486,678,428,746,451,38,702,601,320,769,153
596 252,486,678,428,746,451,38,702,601,320,769,900
595 968,145,188,106,411,748,37,487,368,461,815,926,183,219,685,709
591 968,145,188,106,198,287,37,487,368,461,815,926,183,219,565,301
591 252,486,678,428,746,451,378,702,601,320,769,900
583 968,145,188,106,924,46,37,487,368,461,815,926,183,219,685,709
582 209,59,188,106,198,287,37,487,368,461,815,926,183,219,554,162
573 252,486,392,428,746,451,38,702,601,320,769,153
571 815,926,188,106,198,287,37,487,368,461,209,59,183,219,685,709
571 685,709,188,106,198,287,37,487,368,461,815,926,183,219,209,59
571 209,59,368,461,198,287,37,487,188,106,815,926,183,219,685,709
571 209,59,188,106,198,287,37,487,368,461,815,926,183,219,685,709
565 252,486,534,428,746,451,38,702,601,320,769,900
565 209,59,188,106,198,287,37,487,368,461,815,926,205,173,685,709
546 252,486,87,428,746,451,38,702,601,320,769,900
534 252,486,678,428,746,451,38,702,62,320,769,900
520 209,59,767,86,198,287,37,487,368,461,815,926,183,219,685,709
460 209,59,188,106,198,287,37,487,368,461,815,926,183,166,274,709
448 252,486,678,888,746,451,38,702,601,320,769,153
444 252,486,678,319,746,451,38,702,601,320,769,153
440 252,486,678,296,746,451,38,702,601,320,769,900
425 252,486,678,428,332,451,38,702,601,320,769,900
422 252,486,678,428,746,54,38,702,601,320,769,900
389 0,1,2,3,4,315
389 0,1,2,3,4,315
383 0,1,2,3,4,89
383 0,1,2,3,4,89
382 0,1,2,3,4,240
382 0,1,2,3,4,240
381 0,1,2,3,4,343
381 0,1,2,3,4,343
378 0,1,2,3,4,129
378 0,1,2,3,4,129
377 0,1,2,3,4,313
377 0,1,2,3,4,313
377 0,1,2,3,4,29
377 0,1,2,3,4,29
372 0,1,2,3,4,518
372 0,1,2,3,4,518
371 0,1,2,3,4,513
371 0,1,2,3,4,513
370 0,1,2,3,4,181
370 0,1,2,3,4,181
368 0,1,2,3,4,116
368 0,1,2,3,4,116
367 0,1,2,3,4,456
367 0,1,2,3,4,456
366 0,1,2,3,4,520
366 0,1,2,3,4,520
363 0,1,2,3,4,102
363 0,1,2,3,4,102
362 0,1,2,3,4,284
362 0,1,2,3,4,284
360 0,1,2,3,4,73
360 0,1,2,3,4,73
360 0,1,2,3,4,412
360 0,1,2,3,4,412
360 0,1,2,3,4,238
360 0,1,2,3,4,238
359 0,1,2,3,4,292
359 0,1,2,3,4,292
358 0,1,2,3,4,131
358 0,1,2,3,4,131
357 0,1,2,3,4,55
357 0,1,2,3,4,55
357 0,1,2,3,4,39
357 0,1,2,3,4,39
355 0,1,2,3,4,86
355 0,1,2,3,4,86
355 0,1,2,3,4,254
355 0,1,2,3,4,254
355 0,1,2,3,4,191
355 0,1,2,3,4,191
353 0,1,2,3,4,291
353 0,1,2,3,4,291
352 0,1,2,3,4,422
352 0,1,2,3,4,422
351 0,1,2,3,4,464
351 0,1,2,3,4,464
351 0,1,2,3,4,415
351 0,1,2,3,4,415
350 0,1,2,3,4,495
350 0,1,2,3,4,495
350 0,1,2,3,4,267
350 0,1,2,3,4,267
350 0,1,2,3,4,100
350 0,1,2,3,4,100
349 0,1,2,3,4,149
349 0,1,2,3,4,149
348 0,1,2,3,4,432
348 0,1,2,3,4,432
348 0,1,2,3,4,280
348 0,1,2,3,4,280
347 0,1,2,3,4,27
347 0,1,2,3,4,27
346 0,1,2,3,4,234
346 0,1,2,3,4,234
345 0,1,2,3,4,516
345 0,1,2,3,4,516
345 0,1,2,3,4,314
345 0,1,2,3,4,314
345 0,1,2,3,4,188
345 0,1,2,3,4,188
344 0,1,2,3,4,206
344 0,1,2,3,4,206
343 0,1,2,3,4,69
343 0,1,2,3,4,69
342 0,1,2,3,4,507
342 0,1,2,3,4,507
342 0,1,2,3,4,405
342 0,1,2,3,4,405
341 0,1,2,3,4,16
341 0,1,2,3,4,16
340 0,1,2,3,4,460
340 0,1,2,3,4,460
339 0,1,2,3,4,416
339 0,1,2,3,4,416
339 0,1,2,3,4,226
339 0,1,2,3,4,226
339 0,1,2,3,4,140
339 0,1,2,3,4,140
338 0,1,2,3,4,512
338 0,1,2,3,4,512
338 0,1,2,3,4,508
338 0,1,2,3,4,508
338 0,1,2,3,4,396
338 0,1,2,3,4,396
338 0,1,2,3,4,307
338 0,1,2,3,4,307
338 0,1,2,3,4,183
338 0,1,2,3,4,183
337 0,1,2,3,4,424
337 0,1,2,3,4,424
337 0,1,2,3,4,310
337 0,1,2,3,4,310
337 0,1,2,3,4,208
337 0,1,2,3,4,208
337 0,1,2,3,4,184
337 0,1,2,3,4,184
337 0,1,2,3,4,157
337 0,1,2,3,4,157
336 0,1,2,3,4,453
336 0,1,2,3,4,453
336 0,1,2,3,4,406
336 0,1,2,3,4,406
336 0,1,2,3,4,341
336 0,1,2,3,4,341
336 0,1,2,3,4,327
336 0,1,2,3,4,327
335 0,1,2,3,4,502
335 0,1,2,3,4,502
335 0,1,2,3,4,21
335 0,1,2,3,4,21
334 0,1,2,3,4,448
334 0,1,2,3,4,448
334 0,1,2,3,4,355
334 0,1,2,3,4,355
334 0,1,2,3,4,346
334 0,1,2,3,4,346
334 0,1,2,3,4,246
334 0,1,2,3,4,246
334 0,1,2,3,4,141
334 0,1,2,3,4,141
333 0,1,2,3,4,59
333 0,1,2,3,4,59
333 0,1,2,3,4,530
333 0,1,2,3,4,530
332 0,1,2,3,4,67
332 0,1,2,3,4,67
332 0,1,2,3,4,6
332 0,1,2,3,4,6
332 0,1,2,3,4,457
332 0,1,2,3,4,457
332 0,1,2,3,4,454
332 0,1,2,3,4,454
332 0,1,2,3,4,289
332 0,1,2,3,4,289
330 0,1,2,3,4,79
330 0,1,2,3,4,79
330 0,1,2,3,4,461
330 0,1,2,3,4,461
329 0,1,2,3,4,480
329 0,1,2,3,4,480
329 0,1,2,3,4,458
329 0,1,2,3,4,458
329 0,1,2,3,4,371
329 0,1,2,3,4,371
329 0,1,2,3,4,28
329 0,1,2,3,4,28
329 0,1,2,3,4,133
329 0,1,2,3,4,133
328 0,1,2,3,4,385
328 0,1,2,3,4,385
328 0,1,2,3,4,36
328 0,1,2,3,4,36
327 0,1,2,3,4,93
327 0,1,2,3,4,93
327 0,1,2,3,4,501
327 0,1,2,3,4,501
327 0,1,2,3,4,352
327 0,1,2,3,4,352
327 0,1,2,3,4,17
327 0,1,2,3,4,17
326 0,1,2,3,4,410
326 0,1,2,3,4,410
326 0,1,2,3,4,286
326 0,1,2,3,4,286
325 0,1,2,3,4,9
325 0,1,2,3,4,9
324 0,1,2,3,4,532
324 0,1,2,3,4,532
324 0,1,2,3,4,529
324 0,1,2,3,4,529
324 0,1,2,3,4,504
324 0,1,2,3,4,504
324 0,1,2,3,4,483
324 0,1,2,3,4,483
324 0,1,2,3,4,401
324 0,1,2,3,4,401
324 0,1,2,3,4,304
324 0,1,2,3,4,304
323 0,1,2,3,4,71
323 0,1,2,3,4,71
323 0,1,2,3,4,455
323 0,1,2,3,4,455
323 0,1,2,3,4,33
323 0,1,2,3,4,33
323 0,1,2,3,4,270
323 0,1,2,3,4,270
322 0,1,2,3,4,75
322 0,1,2,3,4,75
322 0,1,2,3,4,397
322 0,1,2,3,4,397
322 0,1,2,3,4,316
322 0,1,2,3,4,316
322 0,1,2,3,4,258
322 0,1,2,3,4,258
322 0,1,2,3,4,256
322 0,1,2,3,4,256
321 0,1,2,3,4,428
321 0,1,2,3,4,428
321 0,1,2,3,4,109
321 0,1,2,3,4,109
320 0,1,2,3,4,68
320 0,1,2,3,4,68
320 0,1,2,3,4,294
320 0,1,2,3,4,294
319 0,1,2,3,4,373
319 0,1,2,3,4,373
319 0,1,2,3,4,324
319 0,1,2,3,4,324
319 0,1,2,3,4,193
319 0,1,2,3,4,193
318 0,1,2,3,4,148
318 0,1,2,3,4,148
318 0,1,2,3,4,107
318 0,1,2,3,4,107
317 0,1,2,3,4,5
317 0,1,2,3,4,5
317 0,1,2,3,4,321
317 0,1,2,3,4,321
317 0,1,2,3,4,174
317 0,1,2,3,4,174
316 0,1,2,3,4,463
316 0,1,2,3,4,463
316 0,1,2,3,4,450
316 0,1,2,3,4,450
316 0,1,2,3,4,444
316 0,1,2,3,4,444
315 0,1,2,3,4,328
315 0,1,2,3,4,328
315 0,1,2,3,4,150
315 0,1,2,3,4,150
314 0,1,2,3,4,470
314 0,1,2,3,4,470
314 0,1,2,3,4,362
314 0,1,2,3,4,362
314 0,1,2,3,4,239
314 0,1,2,3,4,239
313 0,1,2,3,4,123
313 0,1,2,3,4,123
312 0,1,2,3,4,47
312 0,1,2,3,4,47
312 0,1,2,3,4,390
312 0,1,2,3,4,390
312 0,1,2,3,4,303
312 0,1,2,3,4,303
312 0,1,2,3,4,137
312 0,1,2,3,4,137
310 0,1,2,3,4,329
310 0,1,2,3,4,329
309 0,1,2,3,4,514
309 0,1,2,3,4,514
309 0,1,2,3,4,32
309 0,1,2,3,4,32
309 0,1,2,3,4,295
309 0,1,2,3,4,295
309 0,1,2,3,4,106
309 0,1,2,3,4,106
308 0,1,2,3,4,436
308 0,1,2,3,4,436
308 0,1,2,3,4,251
308 0,1,2,3,4,251
308 0,1,2,3,4,104
308 0,1,2,3,4,104
307 0,1,2,3,4,487
307 0,1,2,3,4,487
307 0,1,2,3,4,451
307 0,1,2,3,4,451
305 0,1,2,3,4,83
305 0,1,2,3,4,83
305 0,1,2,3,4,515
305 0,1,2,3,4,515
305 0,1,2,3,4,308
305 0,1,2,3,4,308
305 0,1,2,3,4,277
305 0,1,2,3,4,277
305 0,1,2,3,4,161
305 0,1,2,3,4,161
304 0,1,2,3,4,368
304 0,1,2,3,4,368
303 0,1,2,3,4,490
303 0,1,2,3,4,490
303 0,1,2,3,4,37
303 0,1,2,3,4,37
303 0,1,2,3,4,158
303 0,1,2,3,4,158
302 0,1,2,3,4,437
302 0,1,2,3,4,437
302 0,1,2,3,4,103
302 0,1,2,3,4,103
301 0,1,2,3,4,394
301 0,1,2,3,4,394
301 0,1,2,3,4,165
301 0,1,2,3,4,165
300 0,1,2,3,4,53
300 0,1,2,3,4,53
300 0,1,2,3,4,492
300 0,1,2,3,4,492
300 0,1,2,3,4,288
300 0,1,2,3,4,288
300 0,1,2,3,4,248
300 0,1,2,3,4,248
299 0,1,2,3,4,305
299 0,1,2,3,4,305
299 0,1,2,3,4,209
299 0,1,2,3,4,209
299 0,1,2,3,4,180
299 0,1,2,3,4,180
298 0,1,2,3,4,493
298 0,1,2,3,4,493
298 0,1,2,3,4,376
298 0,1,2,3,4,376
298 0,1,2,3,4,121
298 0,1,2,3,4,121
297 0,1,2,3,4,85
297 0,1,2,3,4,85
297 0,1,2,3,4,423
297 0,1,2,3,4,423
297 0,1,2,3,4,237
297 0,1,2,3,4,237
297 0,1,2,3,4,14
297 0,1,2,3,4,14
296 0,1,2,3,4,485
296 0,1,2,3,4,485
296 0,1,2,3,4,411
296 0,1,2,3,4,411
296 0,1,2,3,4,309
296 0,1,2,3,4,309
296 0,1,2,3,4,273
296 0,1,2,3,4,273
294 0,1,2,3,4,263
294 0,1,2,3,4,263
294 0,1,2,3,4,26
294 0,1,2,3,4,26
294 0,1,2,3,4,134
294 0,1,2,3,4,134
293 0,1,2,3,4,166
293 0,1,2,3,4,166
293 0,1,2,3,4,164
293 0,1,2,3,4,164
292 0,1,2,3,4,441
292 0,1,2,3,4,441
292 0,1,2,3,4,417
292 0,1,2,3,4,417
292 0,1,2,3,4,383
292 0,1,2,3,4,383
291 0,1,2,3,4,112
291 0,1,2,3,4,112
290 0,1,2,3,4,388
290 0,1,2,3,4,388
290 0,1,2,3,4,323
290 0,1,2,3,4,323
290 0,1,2,3,4,299
290 0,1,2,3,4,299
288 0,1,2,3,4,51
288 0,1,2,3,4,51
288 0,1,2,3,4,506
288 0,1,2,3,4,506
287 0,1,2,3,4,377
287 0,1,2,3,4,377
287 0,1,2,3,4,151
287 0,1,2,3,4,151
287 0,1,2,3,4,117
287 0,1,2,3,4,117
287 0,1,2,3,4,114
287 0,1,2,3,4,114
285 0,1,2,3,4,527
285 0,1,2,3,4,527
285 0,1,2,3,4,146
285 0,1,2,3,4,146
284 0,1,2,3,4,509
284 0,1,2,3,4,509
284 0,1,2,3,4,285
284 0,1,2,3,4,285
284 0,1,2,3,4,195
284 0,1,2,3,4,195
283 0,1,2,3,4,522
283 0,1,2,3,4,522
282 0,1,2,3,4,213
282 0,1,2,3,4,213
281 0,1,2,3,4,525
281 0,1,2,3,4,525
281 0,1,2,3,4,347
281 0,1,2,3,4,347
280 0,1,2,3,4,7
280 0,1,2,3,4,7
280 0,1,2,3,4,199
280 0,1,2,3,4,199
280 0,1,2,3,4,101
280 0,1,2,3,4,101
279 0,1,2,3,4,230
279 0,1,2,3,4,230
279 0,1,2,3,4,159
279 0,1,2,3,4,159
279 0,1,2,3,4,13
279 0,1,2,3,4,13
278 0,1,2,3,4,332
278 0,1,2,3,4,332
277 0,1,2,3,4,45
277 0,1,2,3,4,45
275 0,1,2,3,4,91
275 0,1,2,3,4,91
275 0,1,2,3,4,77
275 0,1,2,3,4,77
275 0,1,2,3,4,524
275 0,1,2,3,4,524
274 0,1,2,3,4,60
274 0,1,2,3,4,60
274 0,1,2,3,4,523
274 0,1,2,3,4,523
274 0,1,2,3,4,185
274 0,1,2,3,4,185
273 0,1,2,3,4,268
273 0,1,2,3,4,268
272 0,1,2,3,4,443
272 0,1,2,3,4,443
272 0,1,2,3,4,41
272 0,1,2,3,4,41
272 0,1,2,3,4,202
272 0,1,2,3,4,202
271 0,1,2,3,4,82
271 0,1,2,3,4,82
270 0,1,2,3,4,430
270 0,1,2,3,4,430
270 0,1,2,3,4,381
270 0,1,2,3,4,381
270 0,1,2,3,4,317
270 0,1,2,3,4,317
270 0,1,2,3,4,201
270 0,1,2,3,4,201
269 0,1,2,3,4,389
269 0,1,2,3,4,389
268 0,1,2,3,4,375
268 0,1,2,3,4,375
268 0,1,2,3,4,326
268 0,1,2,3,4,326
267 0,1,2,3,4,505
267 0,1,2,3,4,505
266 0,1,2,3,4,74
266 0,1,2,3,4,74
266 0,1,2,3,4,500
266 0,1,2,3,4,500
266 0,1,2,3,4,196
266 0,1,2,3,4,196
265 0,1,2,3,4,96
265 0,1,2,3,4,96
264 0,1,2,3,4,340
264 0,1,2,3,4,340
264 0,1,2,3,4,335
264 0,1,2,3,4,335
264 0,1,2,3,4,255
264 0,1,2,3,4,255
263 0,1,2,3,4,247
263 0,1,2,3,4,247
262 0,1,2,3,4,46
262 0,1,2,3,4,46
262 0,1,2,3,4,20
262 0,1,2,3,4,20
261 0,1,2,3,4,481
261 0,1,2,3,4,481
261 0,1,2,3,4,408
261 0,1,2,3,4,408
259 0,1,2,3,4,418
259 0,1,2,3,4,418
258 0,1,2,3,4,22
258 0,1,2,3,4,22
255 0,1,2,3,4,351
255 0,1,2,3,4,351
247 0,64
247 0,145
245 0,186
244 0,78
243 0,177
237 0,3
235 0,194
233 0,152
231 0,87
224 0,80
224 0,169
223 346,3
223 0,63
220 0,84
219 0,240
218 0,29
217 0,241
217 0,235
216 0,89
216 0,215
216 0,129
213 0,236
211 0,244
210 0,66
209 0,217
208 0,229
207 0,181
204 0,116
203 0,139
203 0,131
201 0,115
200 0,200
200 0,171
200 0,153
199 0,238
198 0,100
197 0,35
197 0,187
194 0,226
194 0,224
192 0,73
192 0,69
192 0,38
192 0,157
191 0,39
190 0,56
190 0,234
190 0,233
190 0,223
190 0,140
189 555,619
189 0,50
188 841,383
188 0,218
188 0,141
187 0,246
187 0,111
185 0,184
184 0,59
184 0,210
183 0,27
183 0,250
183 0,188
182 362,315
182 0,36
181 0,9
181 0,8
181 0,133
181 0,126
180 0,212
179 0,61
178 91,489
177 0,75
177 0,28
177 0,243
176 0,225
176 0,17
176 0,160
175 0,48
175 0,124
175 0,105
174 0,93
173 0,154
172 0,6
172 0,178
172 0,107
171 0,231
171 0,207
171 0,206
171 0,190
171 0,175
171 0,174
171 0,122
171 0,120
171 0,113
170 0,163
169 0,49
169 0,179
168 0,143
168 0,136
168 0,130
167 0,21
166 0,76
166 0,232
165 0,216
165 0,208
164 0,198
164 0,12
163 0,62
163 0,54
163 0,172
163 0,162
163 0,106
163 0,104
162 0,5
160 696,20
160 0,249
160 0,227
160 0,161
159 0,242
159 0,125
158 0,204
158 0,189
158 0,137
157 0,83
156 392,43
156 0,52
156 0,47
155 910,29
155 0,147
153 0,33
153 0,14
153 0,121
152 0,237
152 0,211
152 0,108
151 0,150
150 0,53
150 0,170
149 0,168
148 0,92
148 0,148
145 0,164
143 0,245
141 653,761
141 102,987
141 0,117
140 0,144
140 0,135
140 0,114
137 0,58
137 0,103
133 0,195
133 0,182
132 0,199
131 0,98
131 0,138
130 0,77
130 0,123
129 0,91
129 0,60
129 0,252
129 0,192
128 0,151
127 0,251
126 0,45
126 0,156
125 0,34
125 0,24
125 0,110
123 0,95
123 0,185
121 191,523
121 0,248
119 0,11
116 0,74
116 0,65
116 0,46
116 0,20
115 0,57
115 0,118
114 0,228
113 0,94
111 0,221
110 0,214
110 0,213
110 0,155
110 0,15
109 0,43
109 0,159
108 0,70
108 0,4
108 0,128
107 0,119
107 0,10
106 128,611
106 0,247
106 0,22
105 0,101
104 0,96
102 0,97
101 0,201
101 0,196
100 989,616
100 0,41
100 0,176
99 0,81
97 0,82
96 0,31
96 0,127
95 868,509
94 0,202
93 0,197
92 0,222
90 0,7
89 0,230
87 0,42
85 0,90
84 0,203
84 0,19
82 0,13
78 580,408
78 0,51
78 0,23
76 0,112
75 0,180
75 0,146
74 0,1
73 0,99
72 0,85
71 0,167
71 0,166
70 0,88
70 0,72
69 189,350
67 0,26
67 0,134
66 0,219
66 0,209
62 0,25
60 0,165
58 0,2
58 0,158
57 0,37
56 77,251
56 0,132
54 0,40
54 0,173
53 0,18
52 0,32
51 837,445
50 0,142
47 0,239
46 0,44
45 0,71
44 643,488
42 0,68
42 0,193
41 687,810
41 0,109
32 0,79
30 0,67
30 0,55
26 0,183
25 0,191
22 910,773
20 0,220
20 0,16
18 0,149
15 0,102
13 0,86
4 0,30
1 0,205
